	Unnamed: 0	chr	start	end	no drugs avg	with drugs avg	change	close genes
137	18129	2.0	30695363.0	30695603.0	0.9483640364907902	0.340581391624667	0.6077826448661232	"[' ""AC132154.1""', ' ""AC092569.1""']"
138	18161	2.0	170862321.0	170862561.0	0.9718127839013392	0.364434773602467	0.6073780102988722	"[' ""AC007405.3""', ' ""Y_RNA""', ' ""ERICH2""', ' ""GAD1""', ' ""AC007405.2""', ' ""AC007405.4""', ' ""AC010092.1""']"
139	18208	2.0	40405411.0	40405651.0	0.918385328762182	0.299430683185487	0.618954645576695	[]
140	18235	2.0	44850851.0	44851091.0	0.931771989788682	0.326234336045029	0.6055376537436529	"[' ""LINC01833""', ' ""AC012354.10""', ' ""AC012354.3""', ' ""AC012354.8""', ' ""AC012354.6""', ' ""AC012354.9""', ' ""AC012354.5""', ' ""AC012354.4""', ' ""AC012354.7""', ' ""SIX3-AS1""', ' ""SIX3""']"
141	18300	2.0	61451919.0	61452159.0	0.939410821839989	0.323769289947915	0.6156415318920739	"[' ""AC016894.1""', ' ""SNORA70B""', ' ""AC016727.1""', ' ""XPO1""', ' ""AC016727.3""']"
142	18325	2.0	99218115.0	99218309.0	0.936831542508896	0.28963347063266304	0.6471980718762329	"[' ""C2orf15""', ' ""LIPT1""', ' ""AC092587.1""', ' ""MITD1""', ' ""MRPL30""', ' ""LYG2""', ' ""LYG1""']"
143	18327	2.0	159420893.0	159421133.0	0.9423349230181408	0.336787607316122	0.6055473157020189	"[' ""AC008277.1""', ' ""AC008277.2""', ' ""AC009506.2""']"
144	18343	2.0	27432573.0	27432813.0	0.951947675465687	0.275367319282966	0.676580356182721	"[' ""GTF3C2-AS1""', ' ""AC074117.1""', ' ""EIF2B4""', ' ""SNX17""', ' ""ZNF513""', ' ""PPM1G""', ' ""FTH1P3""', ' ""NRBP1""', ' ""KRTCAP3""', ' ""IFT172""', ' ""AC074117.2""', ' ""RNU6-986P""', ' ""FNDC4""', ' ""GCKR""']"
145	18418	2.0	101766324.0	101766854.0	0.877580519344429	0.267935351868689	0.60964516747574	[]
146	18532	2.0	102489928.0	102490458.0	0.9573191953896841	0.31519592046402195	0.6421232749256622	"[' ""SDR42E1P5""', ' ""IL18RAP""', ' ""MIR4772""', ' ""AC007278.2""', ' ""AC007278.1""', ' ""SLC9A4""']"
147	18583	2.0	97011246.0	97011776.0	0.960131688532187	0.355340264776147	0.60479142375604	"[' ""AC092636.1""', ' ""Metazoa_SRP""', ' ""RNA5SP101""', ' ""AC079395.3""', ' ""AC079395.2""', ' ""AC079395.1""', ' ""TRIM43CP""', ' ""AC018892.1""', ' ""AC018892.2""', ' ""IGKV2OR2-1""', ' ""IGKV2OR2-2""', ' ""IGKV1OR2-3""', ' ""GPAT2P2""', ' ""FAHD2B""', ' ""AC018892.3""', ' ""RN7SL313P""']"
148	18876	2.0	74369669.0	74370199.0	0.9379274265307952	0.303875757640928	0.6340516688898671	"[' ""KRT18P26""', ' ""RNU6-542P""', ' ""NECAP1P2""', ' ""TAF13P2""', ' ""DCTN1""', ' ""DCTN1-AS1""', ' ""AC005041.1""', ' ""AC005041.2""', ' ""C2orf81""', ' ""AC005041.4""', ' ""HMGA1P8""', ' ""WDR54""', ' ""RTKN""', ' ""INO80B""', ' ""INO80B-WBP1""', ' ""WBP1""', ' ""MOGS""']"
149	18900	2.0	45711288.0	45711818.0	0.944718310093693	0.338780980214346	0.605937329879347	"[' ""U51244.1""']"
150	19032	2.0	37570549.0	37571079.0	0.9584229675549448	0.319816017928279	0.638606949626666	"[' ""AC006369.1""']"
151	19138	2.0	173307989.0	173308519.0	0.910589690304033	0.289795800441448	0.6207938898625851	"[' ""AC092573.1""', ' ""AC092573.2""', ' ""CDCA7""']"
152	19260	2.0	197714625.0	197715155.0	0.950749386658968	0.33690170502937505	0.613847681629593	"[' ""AC020550.2""', ' ""AC011997.1""', ' ""MARS2""', ' ""BOLL""']"
153	19344	2.0	178208956.0	178209486.0	0.921775922937343	0.318424209507193	0.60335171343015	"[' ""RBM45""', ' ""RNU5E-9P""']"
154	19539	2.0	240952944.0	240953256.0	0.939738080916854	0.313037475130701	0.6267006057861529	"[' ""AGXT""', ' ""MAB21L4""', ' ""CROCC2""', ' ""AC104809.2""', ' ""AC104809.1""', ' ""AC093585.1""']"
155	19715	2.0	180866368.0	180866898.0	0.9414393080708019	0.32049095131385696	0.6209483567569449	"[' ""AC104820.1""', ' ""FTH1P20""', ' ""AC104076.2""']"
156	19764	2.0	44850750.0	44851280.0	0.931771989788682	0.326234336045029	0.6055376537436529	"[' ""LINC01833""', ' ""AC012354.10""', ' ""AC012354.3""', ' ""AC012354.8""', ' ""AC012354.6""', ' ""AC012354.9""', ' ""AC012354.5""', ' ""AC012354.4""', ' ""AC012354.7""', ' ""SIX3-AS1""', ' ""SIX3""']"
157	19899	2.0	239783919.0	239784082.0	0.9255305065099859	0.304848552989755	0.6206819535202309	"[' ""AC093802.2""', ' ""AC093802.1""']"
158	19990	2.0	128929911.0	128930441.0	0.925091123616606	0.293995684173882	0.631095439442724	[]
159	20089	2.0	97011035.0	97011565.0	0.9598972708043952	0.353786130397159	0.6061111404072361	"[' ""AC092636.1""', ' ""Metazoa_SRP""', ' ""RNA5SP101""', ' ""AC079395.3""', ' ""AC079395.2""', ' ""AC079395.1""', ' ""TRIM43CP""', ' ""AC018892.1""', ' ""AC018892.2""', ' ""IGKV2OR2-1""', ' ""IGKV2OR2-2""', ' ""IGKV1OR2-3""', ' ""GPAT2P2""', ' ""FAHD2B""', ' ""AC018892.3""', ' ""RN7SL313P""']"
160	20126	2.0	118713902.0	118714432.0	0.944129448610861	0.339423361009224	0.6047060876016371	[]
161	20178	2.0	237976534.0	237977064.0	0.916117386965833	0.256439942107294	0.659677444858539	"[' ""UBE2F""', ' ""RNU6-1333P""']"
162	20197	2.0	223733257.0	223733787.0	0.939247073436394	0.309226632805522	0.6300204406308721	"[' ""AC012512.1""']"
163	20315	2.0	181848658.0	181849188.0	0.9434331750101981	0.337501437877552	0.605931737132646	"[' ""AC009962.1""', ' ""ITPRID2""']"
164	20499	2.0	58358140.0	58358670.0	0.94529504938458	0.342165297363161	0.6031297520214189	"[' ""LINC01795""']"
165	20510	2.0	30698324.0	30698854.0	0.957931120469416	0.254805883082112	0.703125237387304	"[' ""AC132154.1""', ' ""AC092569.1""']"
166	20694	2.0	109493845.0	109494375.0	0.9542939301862959	0.351635915560942	0.6026580146253541	"[' ""AC011753.4""']"
167	20716	2.0	170789772.0	170790302.0	0.926206067179377	0.29950979164762503	0.6266962755317521	"[' ""AC007277.2""', ' ""AC007405.1""', ' ""LINC01124""', ' ""SP5""', ' ""EIF2S2P4""', ' ""AC007405.3""', ' ""Y_RNA""', ' ""ERICH2""', ' ""GAD1""', ' ""AC007405.2""', ' ""AC007405.4""']"
168	20769	2.0	193062230.0	193062760.0	0.952834189542997	0.32327502516803003	0.6295591643749671	[]
169	20846	2.0	55538852.0	55539382.0	0.9508696390575292	0.29894804064339503	0.651921598414134	"[' ""RNU6-775P""', ' ""RNU6-221P""', ' ""RNU6-634P""', ' ""CFAP36""', ' ""PPP4R3B""', ' ""AC015982.1""', ' ""AC015982.2""']"
170	20898	2.0	37145587.0	37146117.0	0.8960989714452109	0.294748069050351	0.6013509023948599	"[' ""GPATCH11""', ' ""EIF2AK2""', ' ""AC007899.1""', ' ""SULT6B1""', ' ""AC007390.1""', ' ""CEBPZOS""', ' ""CEBPZ""', ' ""AC007390.2""']"
171	20955	2.0	191179545.0	191180075.0	0.9561998837456508	0.325594584340618	0.6306052994050328	"[' ""RNU6-959P""', ' ""AC079777.1""', ' ""HMGB1P27""', ' ""AC092614.1""']"
172	20967	2.0	63014639.0	63015169.0	0.955246547399054	0.313355870983412	0.641890676415642	"[' ""AC007098.2""', ' ""AC007098.1""', ' ""OTX1""', ' ""AC009501.2""', ' ""AC009501.1""']"
173	21026	2.0	173307762.0	173308292.0	0.874239274707139	0.255000724514158	0.619238550192981	"[' ""AC092573.1""', ' ""AC092573.2""', ' ""CDCA7""']"
174	21150	2.0	8901854.0	8902384.0	0.929229688465405	0.31412759474856394	0.615102093716841	[]
175	21222	2.0	180126148.0	180126678.0	0.980460829893308	0.277760589543779	0.7027002403495289	[]
176	21293	2.0	180866569.0	180867099.0	0.9381595023999059	0.29619497472580203	0.6419645276741038	"[' ""AC104820.1""', ' ""FTH1P20""', ' ""AC104076.2""']"
177	21425	2.0	153505074.0	153505604.0	0.943040993713949	0.3418323522014849	0.601208641512464	"[' ""AC012501.3""', ' ""AC012501.2""', ' ""AC012501.1""', ' ""RPRM""']"
178	21544	2.0	45711113.0	45711488.0	0.944718310093693	0.338780980214346	0.605937329879347	"[' ""U51244.1""']"
179	21613	2.0	102490105.0	102490345.0	0.9573191953896841	0.31519592046402195	0.6421232749256622	"[' ""SDR42E1P5""', ' ""IL18RAP""', ' ""MIR4772""', ' ""AC007278.2""', ' ""AC007278.1""', ' ""SLC9A4""']"
180	21622	2.0	150430285.0	150430583.0	0.955511689197039	0.34223087853417405	0.6132808106628649	[]
181	21703	2.0	191179522.0	191179762.0	0.9477833686985959	0.32929875186549795	0.618484616833098	"[' ""RNU6-959P""', ' ""AC079777.1""', ' ""HMGB1P27""', ' ""AC092614.1""']"
182	21725	2.0	25013994.0	25014234.0	0.973225806134444	0.35596193221403005	0.6172638739204139	"[' ""DNAJC27""', ' ""AC013267.1""', ' ""SNORD14""', ' ""DNAJC27-AS1""', ' ""AC013267.2""', ' ""Y_RNA""', ' ""RN7SL856P""', ' ""SUCLA2P3""']"
183	21788	2.0	183627933.0	183628561.0	0.933484983718106	0.291051392799112	0.642433590918994	"[' ""CACYBPP2""']"
184	21868	2.0	58358321.0	58358561.0	0.94529504938458	0.342165297363161	0.6031297520214189	"[' ""LINC01795""']"
185	22122	2.0	181923221.0	181923857.0	0.942272930896348	0.331444842846483	0.610828088049865	"[' ""AC009962.1""', ' ""ITPRID2""', ' ""KRT18P29""']"
186	22361	2.0	158638694.0	158638934.0	0.930891284635144	0.323541335091864	0.60734994954328	"[' ""AC005042.1""', ' ""PKP4-AS1""', ' ""AC005042.3""']"
187	22554	2.0	55538747.0	55538987.0	0.9508696390575292	0.29894804064339503	0.651921598414134	"[' ""RNU6-775P""', ' ""RNU6-221P""', ' ""RNU6-634P""', ' ""CFAP36""', ' ""PPP4R3B""', ' ""AC015982.1""', ' ""AC015982.2""']"
188	22556	2.0	10938967.0	10939207.0	0.9457360173392828	0.324573058099636	0.6211629592396469	"[' ""LINC01954""', ' ""AC092687.1""', ' ""AC079587.1""', ' ""KCNF1""']"
189	22780	2.0	46843093.0	46843333.0	0.7952408400079259	0.194090172350911	0.6011506676570151	"[' ""LINC01119""', ' ""AC016722.1""', ' ""AC016722.2""', ' ""MCFD2""']"
190	22882	2.0	69602812.0	69603262.0	0.9537506367577879	0.321285558711508	0.6324650780462799	"[' ""RN7SL604P""', ' ""SNORA36C""', ' ""AC092431.2""', ' ""B3GALNT1P1""']"
191	22898	2.0	58338018.0	58338258.0	0.965229730489918	0.349945611465487	0.6152841190244309	"[' ""AC007250.1""', ' ""EIF3FP3""', ' ""LINC01795""']"
192	23008	2.0	183628124.0	183628364.0	0.9338080057897772	0.289604690318348	0.6442033154714291	"[' ""CACYBPP2""']"
193	23071	2.0	114477766.0	114478130.0	0.909266494105283	0.301555093549682	0.607711400555601	"[' ""RNU2-41P""']"
194	23277	2.0	128181343.0	128181873.0	0.947330907004438	0.347133382232577	0.600197524771861	"[' ""UGGT1""', ' ""AC108059.1""', ' ""AC108059.2""', ' ""DYNLT3P2""', ' ""AC017079.1""', ' ""AC017079.2""']"
195	23329	2.0	61021561.0	61021651.0	0.948489970764557	0.33745155717887	0.611038413585687	"[' ""AC010733.2""', ' ""NONOP2""', ' ""AC010733.1""', ' ""PUS10""', ' ""RNA5SP95""', ' ""PEX13""']"
196	24534	2.0	181848457.0	181848987.0	0.9434331750101981	0.337501437877552	0.605931737132646	"[' ""AC009962.1""', ' ""ITPRID2""']"
197	24790	2.0	169471261.0	169471531.0	0.9476919788088628	0.336238667896339	0.611453310912524	"[' ""AC093899.2""', ' ""BBS5""', ' ""KLHL41""']"
198	25871	2.0	122140370.0	122140640.0	0.953563347824891	0.327606193339608	0.6259571544852831	[]
199	25965	2.0	235859366.0	235859636.0	0.954221595211582	0.35208020825888	0.602141386952702	"[' ""AC064874.1""', ' ""TMSB10P1""']"
200	26363	2.0	133182053.0	133182323.0	0.95424083849718	0.32377509806110105	0.630465740436079	"[' ""AC011755.1""']"
201	26475	2.0	37509086.0	37509356.0	0.956434707956965	0.3394604737667	0.6169742341902649	"[' ""RNU6-1116P""', ' ""AC007391.3""']"
202	26724	3.0	4675153.0	4675377.0	0.7076927581417429	0.009679697062656959	0.6980130610790861	"[' ""EGOT""', ' ""AC018816.2""']"
203	26732	3.0	101214473.0	101214713.0	0.960263875581498	0.337903490091289	0.6223603854902089	"[' ""ACTR3P3""']"
204	26787	3.0	158512804.0	158513044.0	0.889349778278092	0.283373108610383	0.6059766696677089	"[' ""AC106707.2""', ' ""AC106707.1""', ' ""MLF1""', ' ""MTAPP1""']"
205	26790	3.0	46736784.0	46737062.0	0.8421913595095419	0.23406558808575798	0.6081257714237839	"[' ""AC104304.3""', ' ""AC104304.1""', ' ""ALS2CL""', ' ""TMIE""', ' ""PRSS50""', ' ""PRSS50""', ' ""PRSS46P""', ' ""PRSS45P""', ' ""AC109583.3""', ' ""AC134504.1""', ' ""AC109583.1""', ' ""PRSS44P""', ' ""PRSS42P""']"
206	26831	3.0	17274964.0	17275085.0	0.897065103806097	0.270963110336053	0.6261019934700439	"[' ""AC090960.1""']"
207	26994	3.0	65411589.0	65411859.0	0.916084369320356	0.267107044042538	0.6489773252778179	"[' ""AC121493.1""']"
208	27124	3.0	5017891.0	5018113.0	0.9782382616587528	0.348493984108951	0.6297442775498019	"[' ""BHLHE40""', ' ""RNF10P1""', ' ""UBTFL8""', ' ""Y_RNA""', ' ""AC090955.1""']"
209	27134	3.0	28310547.0	28310787.0	0.947131439791732	0.335334633764783	0.611796806026949	"[' ""CMC1""', ' ""AZI2""']"
210	27167	3.0	28376087.0	28376327.0	0.9223539755153092	0.268326863368025	0.6540271121472842	"[' ""AZI2""', ' ""FAM96AP1""', ' ""AC093142.1""']"
211	27239	3.0	23740292.0	23740822.0	0.898369379014498	0.2776870826337769	0.620682296380721	"[' ""RNU6-788P""', ' ""UBE2E1-AS1""']"
212	27251	3.0	27984591.0	27985121.0	0.921284788187294	0.314198639110365	0.6070861490769289	"[' ""LINC01967""']"
213	27288	3.0	28370007.0	28370475.0	0.9061157016622328	0.27373712994314203	0.6323785717190908	"[' ""AZI2""', ' ""FAM96AP1""', ' ""AC093142.1""']"
214	27438	3.0	43741552.0	43742082.0	0.924384652409087	0.291303026791497	0.63308162561759	"[' ""ABHD5""', ' ""AC006055.1""']"
215	27454	3.0	93820764.0	93821004.0	0.9459833487650452	0.326520402568581	0.619462946196464	"[' ""RNU6-488P""']"
216	27502	3.0	11876575.0	11876815.0	0.932621573188067	0.24801037209345106	0.6846112010946159	"[' ""TAMM41""', ' ""FANCD2P2""', ' ""CYCSP12""', ' ""NUP210P2""', ' ""MARK2P14""', ' ""AC090958.1""', ' ""RN7SL147P""']"
217	27574	3.0	88162693.0	88163180.0	0.89091109302949	0.278323638603737	0.6125874544257529	"[' ""CBX5P1""', ' ""C3orf38""']"
218	27635	3.0	154031892.0	154032422.0	0.953112860952948	0.333115306159852	0.619997554793096	"[' ""U8""', ' ""RPL21P42""', ' ""ARHGEF26-AS1""']"
219	27690	3.0	28309991.0	28310261.0	0.9472275609619741	0.335628763492902	0.6115987974690722	"[' ""CMC1""', ' ""AZI2""']"
220	27859	3.0	88162693.0	88163191.0	0.894228480990092	0.28003677259731896	0.6141917083927729	"[' ""CBX5P1""', ' ""C3orf38""']"
221	28034	3.0	136668592.0	136668858.0	0.9416484475349159	0.313770975900864	0.6278774716340519	"[' ""HMGN1P10""', ' ""RNU6-789P""', ' ""AC117382.1""', ' ""AC117382.2""']"
222	28209	3.0	13388097.0	13388367.0	0.9545877222803272	0.317381798925596	0.6372059233547311	"[' ""NUP210""', ' ""AC027124.2""', ' ""AC027124.1""', ' ""HDAC11-AS1""']"
223	28468	3.0	41244442.0	41244972.0	0.865393749729377	0.253511797282643	0.611881952446734	"[' ""AC009743.1""', ' ""MRPS31P1""', ' ""CTNNB1""']"
224	28472	3.0	111697112.0	111697642.0	0.936237175792443	0.293026823493518	0.6432103522989251	"[' ""AC055748.1""', ' ""PLCXD2-AS1""']"
225	28483	3.0	152008134.0	152008374.0	0.941721233700322	0.309893646458639	0.631827587241683	[]
226	28507	3.0	113514403.0	113514933.0	0.949532213044475	0.32700781638881704	0.622524396655658	"[' ""MIR8076""', ' ""SPICE1""', ' ""SIDT1-AS1""', ' ""MIR4446""']"
227	28594	3.0	78790245.0	78790485.0	0.9414773473980841	0.32348360223086403	0.6179937451672199	"[' ""AC055731.1""']"
228	28672	3.0	81715780.0	81715931.0	0.919372956102377	0.21744882786796305	0.701924128234414	"[' ""AC017015.2""']"
229	28801	3.0	141899754.0	141899818.0	0.9534308652009599	0.303096099748569	0.6503347654523909	"[' ""AC112504.3""', ' ""HMGN2P25""', ' ""ATP1B3""', ' ""RNU6-509P""', ' ""ATP1B3-AS1""', ' ""AC112504.1""']"
230	28815	3.0	159484441.0	159484681.0	0.8789696236109309	0.268246497587736	0.6107231260231949	"[' ""AC063955.1""']"
231	28877	3.0	9904363.0	9904492.0	0.9093833598160279	0.24066241274547506	0.6687209470705529	"[' ""TTLL3""', ' ""AC022382.1""', ' ""RPUSD3""', ' ""CIDEC""', ' ""JAGN1""', ' ""IL17RE""', ' ""IL17RC""', ' ""RNU6-882P""', ' ""CRELD1""', ' ""AC018809.1""', ' ""PRRT3""', ' ""PRRT3-AS1""', ' ""AC018809.2""', ' ""CYCSP10""']"
232	28903	3.0	123660009.0	123660249.0	0.9478948727511508	0.311326727971623	0.636568144779528	"[' ""MYLK-AS1""', ' ""MYLK-AS2""', ' ""AC020634.2""']"
233	28952	3.0	142759307.0	142759837.0	0.9320073783986759	0.315498408914924	0.6165089694837519	"[' ""RN7SKP25""', ' ""AC072028.1""', ' ""TRPC1""', ' ""RNU7-47P""', ' ""AC021074.1""']"
234	29137	3.0	15282886.0	15283156.0	0.9790462005642241	0.333948579513706	0.6450976210505182	"[' ""CAPN7""', ' ""SH3BP5-AS1""', ' ""SH3BP5""', ' ""RNU6-454P""', ' ""HMGN2P7""']"
235	29206	3.0	81692971.0	81693196.0	0.926262701973774	0.273673064106761	0.6525896378670131	"[' ""SETP6""', ' ""AC017015.1""', ' ""AC017015.2""']"
236	29225	3.0	46736866.0	46736934.0	0.8593896299910692	0.222671761807563	0.6367178681835062	"[' ""AC104304.3""', ' ""AC104304.1""', ' ""ALS2CL""', ' ""TMIE""', ' ""PRSS50""', ' ""PRSS50""', ' ""PRSS46P""', ' ""PRSS45P""', ' ""AC109583.3""', ' ""AC134504.1""', ' ""AC109583.1""', ' ""PRSS44P""', ' ""PRSS42P""']"
237	29239	3.0	17728176.0	17728416.0	0.9366285907883828	0.271416114084162	0.6652124767042209	"[' ""RNU7-10P""', ' ""AC104451.1""', ' ""AC104451.2""']"
238	29252	3.0	154032033.0	154032273.0	0.953112860952948	0.333115306159852	0.619997554793096	"[' ""U8""', ' ""RPL21P42""', ' ""ARHGEF26-AS1""']"
239	29260	3.0	142756720.0	142757250.0	0.912757283918047	0.31155237508962796	0.6012049088284189	"[' ""RN7SKP25""', ' ""AC072028.1""', ' ""TRPC1""', ' ""RNU7-47P""', ' ""AC021074.1""']"
240	29348	3.0	145881388.0	145881658.0	0.9560785114190732	0.34033177072544396	0.6157467406936291	"[' ""RPL21P39""', ' ""AC055758.2""', ' ""AC055758.1""']"
241	29466	3.0	100456312.0	100456552.0	0.9573152365634108	0.338373262270601	0.6189419742928101	"[' ""TOMM70""', ' ""LNP1""']"
242	29650	3.0	57568574.0	57568882.0	0.960698568784012	0.337821984433674	0.6228765843503381	"[' ""Y_RNA""', ' ""RNU6-1181P""', ' ""RNF7P1""', ' ""AC092418.1""', ' ""RNU6-108P""', ' ""RNU6-483P""', ' ""AC092418.2""', ' ""PDE12""', ' ""ARF4""', ' ""ARF4-AS1""', ' ""RNU6ATAC26P""', ' ""DENND6A-AS1""']"
243	29732	3.0	15853639.0	15854092.0	0.9266939754930601	0.313864117233493	0.612829858259567	"[' ""AC090945.1""', ' ""MIR563""', ' ""IMPDH1P8""']"
244	29779	3.0	122577254.0	122577524.0	0.9150318656279279	0.282103885093714	0.632927980534214	"[' ""AC096861.1""', ' ""AC096861.2""', ' ""PARP9""', ' ""DTX3L""', ' ""PARP15""', ' ""EIF4BP8""']"
245	29866	3.0	75772796.0	75773326.0	0.8622399849073741	0.23972003470459	0.6225199502027841	"[' ""ZNF717""', ' ""MIR4273""']"
246	29994	3.0	23740448.0	23740718.0	0.896935098353167	0.27039087459576	0.626544223757407	"[' ""RNU6-788P""', ' ""UBE2E1-AS1""']"
247	30085	3.0	88162840.0	88162967.0	0.89091109302949	0.278323638603737	0.6125874544257529	"[' ""CBX5P1""', ' ""C3orf38""']"
248	30190	3.0	23930280.0	23930350.0	0.840753447931262	0.203745942756849	0.6370075051744131	"[' ""ARL4AP4""', ' ""NKIRAS1""', ' ""RPL15""', ' ""NR1D2""']"
249	30210	3.0	156479564.0	156479834.0	0.931266082392447	0.32443050827037	0.606835574122077	"[' ""KCNAB1-AS1""', ' ""AC084036.1""', ' ""SSR3""']"
250	30279	3.0	93820798.0	93821328.0	0.9458846804583461	0.328032923194701	0.617851757263645	"[' ""RNU6-488P""']"
251	30706	3.0	32775192.0	32775432.0	0.942830000420244	0.282545064818314	0.66028493560193	"[' ""CNOT10""', ' ""CNOT10-AS1""', ' ""SUGT1P2""', ' ""RPL23AP43""']"
252	31007	3.0	121207504.0	121207774.0	0.9714622081189448	0.28907243957197604	0.6823897685469689	[]
253	31022	3.0	15853835.0	15853918.0	0.9266939754930601	0.313864117233493	0.612829858259567	"[' ""AC090945.1""', ' ""MIR563""', ' ""IMPDH1P8""']"
254	31107	3.0	142759179.0	142759419.0	0.9297865627420993	0.313336441904484	0.6164501208376152	"[' ""RN7SKP25""', ' ""AC072028.1""', ' ""TRPC1""', ' ""RNU7-47P""', ' ""AC021074.1""']"
255	31468	3.0	81715663.0	81716049.0	0.919372956102377	0.21744882786796305	0.701924128234414	"[' ""AC017015.2""']"
256	31559	3.0	78790126.0	78790627.0	0.9414773473980841	0.32348360223086403	0.6179937451672199	"[' ""AC055731.1""']"
257	31660	3.0	123659863.0	123660393.0	0.9478948727511508	0.311326727971623	0.636568144779528	"[' ""MYLK-AS1""', ' ""MYLK-AS2""', ' ""AC020634.2""']"
258	31722	3.0	167806209.0	167806479.0	0.926778401181589	0.318252356350607	0.608526044830982	"[' ""SERPINI1""', ' ""AC079822.1""', ' ""MEMO1P3""']"
259	31750	3.0	114315948.0	114316188.0	0.9406892623262758	0.322441847158315	0.6182474151679609	"[' ""AC093010.1""', ' ""ZNF80""', ' ""TIGIT""', ' ""AC093010.3""', ' ""MIR568""', ' ""ZBTB20-AS1""']"
260	31883	3.0	81764630.0	81764870.0	0.9587925907209008	0.35030640806953994	0.6084861826513609	"[' ""AC017015.2""']"
261	32035	3.0	42599400.0	42599670.0	0.9282724327906492	0.311257263590401	0.6170151692002481	"[' ""VIPR1-AS1""', ' ""SEC22C""', ' ""SS18L2""', ' ""NKTR""', ' ""AC006059.1""', ' ""ZBTB47""', ' ""AC006059.5""', ' ""RN7SL567P""', ' ""KLHL40""']"
262	32089	3.0	17237337.0	17237607.0	0.8910492731574721	0.274575022514135	0.616474250643337	"[' ""AC090644.1""', ' ""AC090960.1""']"
263	32116	3.0	71259574.0	71259814.0	0.923695400315436	0.29781245981658	0.625882940498856	"[' ""FOXP1-AS1""']"
264	32131	3.0	75772832.0	75772978.0	0.864872415495409	0.247443270578623	0.617429144916786	"[' ""ZNF717""', ' ""MIR4273""']"
265	32219	3.0	119139080.0	119139350.0	0.893272112867561	0.292229445634303	0.6010426672332579	"[' ""TEX55""', ' ""AC083800.1""', ' ""UPK1B""']"
266	32221	3.0	100456231.0	100456673.0	0.956905211541187	0.338019022654984	0.6188861888862031	"[' ""TOMM70""', ' ""LNP1""']"
267	32247	3.0	72867269.0	72867636.0	0.9545782386304359	0.33572373827381496	0.6188545003566209	"[' ""AC134050.1""', ' ""PSMD12P""', ' ""LAPTM4BP2""', ' ""Metazoa_SRP""', ' ""FTH1P23""']"
268	32582	3.0	71353924.0	71354164.0	0.951449057936829	0.3426681985152181	0.6087808594216109	"[' ""FOXP1-AS1""']"
269	32592	3.0	122577375.0	122577905.0	0.9150318656279279	0.282103885093714	0.632927980534214	"[' ""AC096861.1""', ' ""AC096861.2""', ' ""PARP9""', ' ""DTX3L""', ' ""PARP15""', ' ""EIF4BP8""']"
270	32735	3.0	185050179.0	185050709.0	0.943840880602272	0.314100997893627	0.629739882708645	[]
271	32986	3.0	63893799.0	63894069.0	0.9588109881737099	0.270801513419144	0.6880094747545661	"[' ""C3orf49""', ' ""THOC7""', ' ""THOC7-AS1""', ' ""AC104162.2""', ' ""SCAANT1""']"
272	32991	3.0	23929973.0	23930585.0	0.840753447931262	0.203745942756849	0.6370075051744131	"[' ""ARL4AP4""', ' ""NKIRAS1""', ' ""RPL15""', ' ""NR1D2""']"
273	33125	3.0	43741321.0	43741851.0	0.924384652409087	0.291303026791497	0.63308162561759	"[' ""ABHD5""', ' ""AC006055.1""']"
274	33172	3.0	42599277.0	42599807.0	0.9282724327906492	0.311257263590401	0.6170151692002481	"[' ""VIPR1-AS1""', ' ""SEC22C""', ' ""SS18L2""', ' ""NKTR""', ' ""AC006059.1""', ' ""ZBTB47""', ' ""AC006059.5""', ' ""RN7SL567P""', ' ""KLHL40""']"
275	33316	3.0	100456412.0	100456942.0	0.95525482617535	0.33659647019748395	0.618658355977866	"[' ""TOMM70""', ' ""LNP1""']"
276	33341	3.0	98315823.0	98316063.0	0.9150538402408059	0.28361131586979105	0.6314425243710149	"[' ""OR5H4P""', ' ""OR5H7P""', ' ""OR5H6""', ' ""OR5H2""', ' ""OR5H8""', ' ""OR5K4""', ' ""OR5K3""']"
277	33375	3.0	97694208.0	97694738.0	0.909468172045317	0.303668695759354	0.6057994762859631	"[' ""AC110491.1""']"
278	33627	3.0	101214484.0	101214754.0	0.960482776529239	0.341013916522777	0.6194688600064621	"[' ""ACTR3P3""']"
279	33658	3.0	93820597.0	93821127.0	0.9459833487650452	0.326520402568581	0.619462946196464	"[' ""RNU6-488P""']"
280	33717	3.0	113514632.0	113515162.0	0.9482099654670021	0.332578132437899	0.6156318330291031	"[' ""MIR8076""', ' ""SPICE1""', ' ""SIDT1-AS1""', ' ""MIR4446""']"
281	33817	3.0	185049830.0	185050360.0	0.940795696006345	0.31917334225033506	0.6216223537560099	[]
282	33895	3.0	42676260.0	42676790.0	0.9519957392409648	0.316026506616438	0.635969232624527	"[' ""SS18L2""', ' ""NKTR""', ' ""AC006059.1""', ' ""ZBTB47""', ' ""AC006059.5""', ' ""RN7SL567P""', ' ""KLHL40""', ' ""AC006059.3""', ' ""HHATL""', ' ""HHATL-AS1""', ' ""CCDC13""', ' ""AC006059.4""', ' ""CCDC13-AS1""', ' ""LINC02158""']"
283	33908	3.0	167402007.0	167402611.0	0.947958060888072	0.345211616821165	0.602746444066907	"[' ""LINC01327""', ' ""SERPINI2""']"
284	34180	3.0	27984657.0	27984927.0	0.921031286656428	0.31203593656611	0.608995350090318	"[' ""LINC01967""']"
