chr,start,end,no drugs avg,with drugs avg 
18,12271936,12272204,0.10150240786734199,0.10213507057634401
6,85677201,85677398,0.33610564831323,0.160456664261925
6,150739378,150739576,0.17866652317138396,0.10197873827796002
17,73008566,73008792,0.115859188668911,0.11766092561828999
4,23934700,23934902,0.11409057290425802,0.10266155135364899
8,3504177,3504395,0.143130999482392,0.11262615706038302
22,23088227,23088422,0.195129658747065,0.10032030640885198
16,20311869,20312049,0.143658510542604,0.11546381807326499
1,89823952,89824141,0.4416939403396,0.163608747975115
7,29142255,29142466,0.6754763957646459,0.343797119021471
20,30605803,30605989,0.10879533500972999,0.11116305086413499
22,45837130,45837334,0.44577247218699,0.19503478150424897
11,128718797,128718985,0.618044434903771,0.31064998596612
20,25291098,25291302,0.771153610806058,0.324694847186552
1,62610000,62610192,0.5943407197876359,0.19516622322755103
3,73557599,73557804,0.11543197555652801,0.147992832068224
4,130283916,130284109,0.7019750857915379,0.24333189051231102
22,39377373,39377573,0.650696841891198,0.101279830969759
20,2853321,2853523,0.12426544976846302,0.11756340627089
8,131687835,131688033,0.5968970418895849,0.29501295117741805
12,63670627,63670826,0.227963471870002,0.10003305628775601
22,42253688,42253880,0.674824428481814,0.301628050326747
6,31070234,31070445,0.745513281707038,0.35187482816415794
1,199514981,199515157,0.731688900099518,0.27666060684493704
22,38019662,38019879,0.692430885582947,0.38257077208307
10,21964168,21964373,0.9077309892662321,0.32046585080247103
16,69139404,69139577,0.101374050348641,0.123861088528266
1,71515780,71515977,0.499763633396667,0.177252490388048
17,57243329,57243550,0.960125765151508,0.455594611331716
11,8625606,8625830,0.410400054615573,0.169511351770644
18,31702758,31702974,0.316866756520346,0.12221570861130901
6,39345320,39345521,0.2309783308926,0.10545260750344901
16,710736,710966,0.252559111503481,0.167353265049177
12,51663390,51663584,0.11552192315999901,0.146721243706235
8,3584788,3584952,0.18403921991934802,0.106572507226929
7,142564142,142564356,0.22372635049585196,0.10304451432882498
12,69224091,69224284,0.8097342660160292,0.40233444065309204
1,159799114,159799343,0.334379811363828,0.158170696088711
8,33497778,33497956,0.22038066828103603,0.10130040161033099
12,4146940,4147166,0.106614038750202,0.10105925927412801
8,32406062,32406258,0.34028963550535307,0.101617934202622
16,71446263,71446466,0.251333079218187,0.158422876647324
8,140718075,140718317,0.10772217836701199,0.10854782447404199
2,16789929,16790146,0.132725183170389,0.101920455197166
1,174967684,174967903,0.569023937322528,0.115864701904115
14,75079352,75079601,0.126694380673501,0.10781582557642
3,131725536,131725744,0.23161033080582,0.100969909046593
22,43486287,43486476,0.6494641529968149,0.24351006279471396
7,102706198,102706404,0.894390171482025,0.4185321132498329
4,37972457,37972667,0.885194943371654,0.377893236356624
23,117973352,117973569,0.100781536217511,0.25834987087643696
14,72887546,72887757,0.197521127461222,0.10224844878512099
2,98885733,98885918,0.385825427238867,0.163703763467514
5,52558298,52558465,0.18434413416269396,0.10243936200366599
12,23358213,23358408,0.403511423121576,0.16977572487988402
11,11809432,11809602,0.42970687933394,0.150019762341344
11,4647517,4647717,0.213614515943125,0.10226562635058802
12,13139058,13139232,0.9169452793958391,0.378843480105531
21,27080882,27081064,0.661687666227546,0.29543449931350396
11,63683926,63684140,0.143122865503471,0.10156302561297
5,127213942,127214155,0.634946417933822,0.22398504968184305
23,69671978,69672187,0.22812396235869398,0.22367808067861603
11,12433911,12434123,0.717727263946105,0.335528587414533
12,102311580,102311803,0.6532898424468461,0.280143642477053
16,24021880,24022077,0.134871230049901,0.103173943457262
23,13664282,13664475,0.650773973819215,0.21776766723490695
1,152750114,152750315,0.107355954339755,0.10022877744432303
1,111575000,111575217,0.15727741429769798,0.102459520572868
5,1011333,1011547,0.848357923648603,0.388326124948003
14,70046978,70047168,0.45434336044190704,0.20847502527325898
6,117290457,117290668,0.240528470605648,0.10253571053392001
22,22936577,22936768,0.257519723737855,0.100153984210516
17,53719234,53719418,0.186681126213727,0.10391059461694802
1,78799197,78799394,0.34362963978897304,0.153590019994955
2,230207192,230207388,0.318740699940428,0.20616041811370303
12,49515005,49515197,0.44401982990515293,0.38573381652370897
17,39065646,39065826,0.33106733965826696,0.105094569118674
7,151843163,151843369,0.900760121876162,0.374719563037219
8,1649534,1649735,0.759869936666917,0.408639482759775
2,200716040,200716270,0.644461044162449,0.137035044884925
6,132236369,132236585,0.45528307622989295,0.19042463309427998
14,102173700,102173911,0.228163126342765,0.108861287882783
12,102563776,102563982,0.9561801008254209,0.41914211658176603
4,144480125,144480308,0.9518483025725201,0.431338484711216
7,32244111,32244314,0.18485476573582002,0.11218539352019999
18,4068650,4068859,0.271669039337855,0.103284745546725
20,45376673,45376874,0.13869206150596303,0.117445242262281
8,108792120,108792303,0.280508027312114,0.11526360843226599
11,82412988,82413206,0.224991161463918,0.101385925852664
17,28134875,28135070,0.845357619386001,0.343543351211315
5,4512229,4512430,0.201123326485844,0.133339895417869
1,155908022,155908216,0.8133865496863051,0.36962025384844505
1,21558548,21558750,0.9121382190697719,0.495010866573792
19,40671538,40671751,0.5816207343002789,0.29164118500205605
4,9766839,9767019,0.150602737338529,0.10172291088345801
11,45132238,45132441,0.260795394132458,0.111023312797745
16,441875,442078,0.5827067013384979,0.34838170139730396
23,102118771,102118954,0.5756311986183941,0.20529228734861502
12,111967325,111967526,0.6542230986355619,0.318321852414617
15,83917225,83917422,0.347533417253012,0.12014338807752199
14,55821424,55821624,0.894068300100788,0.371279777246454
9,135924001,135924210,0.9068486876168309,0.470218871993253
5,79220859,79221049,0.432471021222969,0.22340216454362302
7,151402766,151402992,0.769165603042638,0.35807644356727397
5,54467954,54468159,0.200214793470495,0.159433271616014
12,100948480,100948687,0.8288165619701651,0.368436457189655
5,71651635,71651848,0.9447141360887941,0.357662567507326
19,33061220,33061389,0.15338131675998598,0.12396621452409698
4,155473346,155473549,0.685328614590791,0.33696064058620506
17,34965325,34965515,0.9360518818860329,0.48203865765675896
8,142085723,142085930,0.23343913667521302,0.19232999182865304
8,17770223,17770399,0.479792528810691,0.166459012560918
13,53436583,53436795,0.24645768403423,0.102583167658007
14,56889401,56889627,0.4839204949113571,0.198972920675053
12,3994741,3994962,0.205365414241966,0.10310799681239098
13,111720216,111720409,0.187873115790403,0.10019809002057198
7,128503626,128503835,0.109840113931979,0.19325276514914497
21,16146183,16146379,0.196560165838941,0.10223524670373801
3,69740309,69740501,0.31745147996990697,0.15044399482017498
9,139682166,139682355,0.11069863412503801,0.144489499187689
12,103890029,103890261,0.544716796978478,0.20022121446145397
2,205556721,205556937,0.687454452984627,0.227419031395725
20,23321241,23321435,0.432924903928044,0.150847774496922
14,39191120,39191338,0.666184374500132,0.27647753921302504
1,173224428,173224648,0.466904577805975,0.19565422639336702
23,131747133,131747321,0.417737037976313,0.124139141536112
2,130506372,130506574,0.235356325246953,0.10216375264658001
10,29824504,29824711,0.955154400937978,0.369593494089381
9,130160391,130160580,0.30167553567623806,0.106785648232827
1,223871990,223872205,0.40096597876733797,0.201508163603638
7,80057855,80058035,0.7120616545357521,0.298277742373567
1,229984904,229985114,0.151859752532569,0.105609924257931
22,45019618,45019821,0.284078900178824,0.17380157250951
1,110630791,110630978,0.291232614766757,0.14525111384608402
1,110088966,110089182,0.201206150279643,0.10498249759807901
8,128047266,128047485,0.22351719484045002,0.11958006088277699
13,110262971,110263149,0.2259403883151,0.135309428186526
22,43429957,43430170,0.500622401227474,0.252113727772365
19,15363334,15363531,0.766512909724935,0.325461942719562
4,186959393,186959604,0.219098258582398,0.11039243095814599
17,9195572,9195795,0.830121036440066,0.344559466073876
6,44306358,44306566,0.244557297676166,0.10423618604109
3,14822518,14822713,0.36994349716437197,0.167346261256471
18,33864743,33864930,0.43202618074415294,0.174197668391691
5,163902441,163902642,0.120923589874437,0.12610153617483302
4,185459250,185459451,0.41044712469820904,0.107490058920475
13,46734684,46734897,0.20234588524444502,0.115229777955634
1,15105709,15105931,0.195712524451708,0.10073734082972399
8,119431389,119431577,0.5821675858003771,0.223577967427612
16,76687411,76687614,0.12238213534925099,0.11205040815105802
4,74207187,74207375,0.40718139715160995,0.15883680190209698
21,34312794,34313053,0.44856034207437,0.22740678816204898
22,23035325,23035552,0.298890953560042,0.10208549876194699
11,132811036,132811252,0.19702473291700698,0.10084519281974001
13,28558507,28558694,0.339353147853676,0.15203168953611498
16,57754261,57754477,0.443627805025285,0.188794679308975
10,29666374,29666582,0.60697790395422,0.238851960943255
2,17491095,17491301,0.11367199737943699,0.10049794857080199
8,58986889,58987079,0.115692924822638,0.10065747625545401
23,99940780,99940983,0.684459234995625,0.23958562061657002
11,46269211,46269406,0.7533871210288641,0.327456869939449
1,168606727,168606911,0.44591358133597203,0.15317492157934098
1,174084072,174084285,0.698522353697076,0.261609856682054
7,82369647,82369859,0.809812864413882,0.324908212238096
2,218933577,218933779,0.130909468323116,0.10005400696054302
22,20273381,20273533,0.16853111089090303,0.126680523326172
1,28286612,28286812,0.188628907173946,0.13465372385937502
17,35930690,35930890,0.9379721612473199,0.37603712484394
1,160576972,160577174,0.17342907630610999,0.10455481022652499
1,52762040,52762233,0.852598690517866,0.34336117030904195
4,88157060,88157232,0.10826604760491,0.135332651090927
16,52016716,52016931,0.124170243387631,0.10841774030309698
1,220853501,220853715,0.432544692151075,0.177532903233265
1,185139620,185139853,0.7402596775851551,0.245994348904165
8,39891587,39891801,0.361098824568868,0.10525584000852901
2,103089488,103089686,0.145446214762542,0.102773012654387
11,82429328,82429557,0.282038760836585,0.12976816424167
17,65383194,65383392,0.733578276271577,0.33323105342413
7,73280555,73280756,0.3450177852263431,0.129898176521346
5,65603575,65603739,0.28614868700230395,0.13778970635476698
9,77853376,77853556,0.187863400043624,0.10122913669614501
16,88628441,88628633,0.316762652473426,0.195919061975725
23,8711266,8711480,0.294813572272841,0.163075762590038
22,21096179,21096396,0.6692777335510971,0.296745002875156
6,12894208,12894395,0.275344358536315,0.11083528849587598
3,19908319,19908534,0.11610565874909401,0.102909105513741
4,144695221,144695411,0.46213549348471394,0.13845126384209602
4,74730190,74730405,0.8666491390335491,0.32335033469737395
6,50783875,50784076,0.131073995645858,0.12085089107066699
6,32122432,32122643,0.13204199948106402,0.14460781372061904
19,50050333,50050507,0.29122479381716804,0.130086680972894
11,112668734,112668928,0.221055961257242,0.12886696180489401
5,142092702,142093268,0.22335352303272799,0.10578311810695
2,20578860,20579063,0.5959480201959599,0.269301593408275
1,157475561,157475738,0.21721325609068698,0.136512362350529
19,43389136,43389359,0.107339372807045,0.10974531295137402
15,84506808,84506996,0.20035602955281304,0.13140566228015702
5,164885000,164885186,0.15814040003969398,0.10217816260944301
18,3995565,3995775,0.5746029503985209,0.22248083767118398
12,5281010,5281214,0.655858921088826,0.296741917471576
16,23746613,23746813,0.3594874968338761,0.16974476120976298
1,18427057,18427273,0.154703490025839,0.10866137532616699
6,158018810,158019010,0.5887455626978,0.285138687668341
18,59218841,59219037,0.268891220180476,0.102948536098489
21,40041197,40041403,0.412430026515781,0.177095975110932
1,87791755,87791932,0.5063003554016429,0.194902014715855
12,26170656,26170851,0.920812475819989,0.34572104794592795
7,20212466,20212663,0.717735763337231,0.288672443678183
2,637050,637266,0.188392199838357,0.10092604177308001
17,48555980,48556232,0.10642830441176401,0.143775094326713
10,102998603,102998775,0.640455470161579,0.32105529764546803
23,153188384,153188612,0.7664240333754119,0.3873866554106671
14,102789473,102789681,0.7890870454474691,0.37170372127780105
19,58740729,58740946,0.111471647668238,0.10853769166093599
6,32915691,32915897,0.457305557073144,0.21920750234322897
8,90265599,90265781,0.8735645671258679,0.356235182931806
2,205042737,205042939,0.14675452369857903,0.10414824901926101
21,35955169,35955378,0.8713879590517671,0.430565736784649
13,32484123,32484311,0.324427904565053,0.11606643043409401
1,113585309,113585521,0.495379527362661,0.278326133988104
10,78307207,78307422,0.105389065157071,0.104869008070138
8,127711316,127711505,0.156101592713524,0.10463701838275699
6,130615026,130615219,0.943549434625082,0.454981561177725
11,102139520,102139724,0.7302170363246021,0.333803178125915
1,51086324,51086552,0.9330325102945949,0.45469901793233297
10,134650482,134650704,0.18289413364246399,0.11283304997542301
5,134073935,134074154,0.147381365893037,0.10068644273962701
2,31084996,31085169,0.287219654096866,0.136785102278921
19,42289570,42289769,0.183388296859093,0.123250897112294
12,57156967,57157175,0.7133113146655591,0.35128539547658005
9,96975871,96976074,0.374885700798602,0.168854308694013
12,9903411,9903618,0.183875896702332,0.11672141216988301
7,105297466,105297672,0.8731107009993381,0.41610775592382604
17,32869824,32870052,0.11871886426959802,0.12037259729668799
9,136055388,136055552,0.5612457085504859,0.23753940193422798
11,92074060,92074268,0.12977555729379903,0.10015973455551
5,10988103,10988311,0.319450907702459,0.157241573604926
3,68925378,68925578,0.197851051290359,0.106047917961185
19,982763,982989,0.11114944419511599,0.10152663923470899
19,45690866,45691077,0.526483651672975,0.33631028135698104
12,8761659,8761882,0.512512436473045,0.21199881845423002
16,23072107,23072302,0.47252408269122703,0.11853698859977199
5,72989459,72989666,0.794060195886759,0.33991249656477196
14,85597967,85598152,0.138610820864947,0.100284704439672
1,150138258,150138483,0.759388551046049,0.380007006413368
2,119769067,119769293,0.26124584355645997,0.133442205096957
17,48940813,48941018,0.9356962606732779,0.399689219519233
9,21111029,21111232,0.33640070545947703,0.133918735867584
19,24342625,24342831,0.7521353197837579,0.34299095379190303
22,51058897,51059151,0.266420734573241,0.133235781639657
8,59307843,59308051,0.36835718333702505,0.129708403774084
13,41242501,41242695,0.698010035034685,0.293676531200168
15,48404518,48404721,0.327822269568336,0.10076201786728801
13,78695719,78695919,0.20780514547841397,0.10041997070881599
17,37861135,37861330,0.8957557167349909,0.466899076947689
3,6841075,6841282,0.21805618643379,0.10110582697838301
12,114946410,114946624,0.10928379365949399,0.12292147654122601
19,31160411,31160643,0.234865044012573,0.11060320423366099
17,38115266,38115489,0.5014333723786409,0.216319857196476
8,72687347,72687565,0.18622512904635696,0.103375574034565
5,133090336,133090540,0.156314306041448,0.140965130753286
12,7959545,7959760,0.5762011442364711,0.248851279158216
22,27041296,27041552,0.207673370000966,0.15255640815100902
17,55824982,55825203,0.17223135448339202,0.125465748933104
9,17811085,17811273,0.29982153638517794,0.105956439901347
17,79917597,79917824,0.128739909976339,0.101122311420863
1,152007093,152007321,0.28013399600846195,0.10430941729718901
23,31055076,31055285,0.155368373370279,0.10534954179015302
19,54385448,54385676,0.10454640181630198,0.15026254094777
17,47091912,47092134,0.9659174216234641,0.52239274695162
5,2805301,2805509,0.118809317434049,0.11884935604193499
2,143868495,143868699,0.56376406660731,0.16410063936100197
19,18883778,18883996,0.8280272588099781,0.41359132602474397
1,172714178,172714383,0.335175762306525,0.18060109050825
17,45741782,45741970,0.768291534730751,0.324228184816018
19,51524374,51524557,0.480910262767709,0.16735707297809
1,3643936,3644145,0.8893832978051558,0.42825983416531505
3,14443755,14443959,0.122590885349745,0.138545194388521
3,119963172,119963357,0.299787484197184,0.13870003693209101
17,58716175,58716376,0.7747719537615259,0.362678561880637
10,28031085,28031330,0.115179583113284,0.128545403854498
15,99753476,99753717,0.844289670114848,0.448977070095101
4,37385351,37385550,0.251918360820608,0.10035458156478999
2,105466065,105466282,0.19650494611407998,0.112073252987842
6,37349338,37349612,0.784324774260045,0.34941640981938
1,157459238,157459439,0.17056037453376002,0.136512362350529
20,46483581,46483788,0.16988744505554199,0.10230741091789801
5,159935879,159936069,0.110914321530719,0.10238379613662099
2,20981504,20981705,0.8900952182992099,0.36861213997601894
22,24204364,24204594,0.9280573606764001,0.37429424377829795
1,181906181,181906416,0.238373065234523,0.1034762438273
5,81937261,81937460,0.669059419033913,0.25408674298167394
10,3509578,3509808,0.190842397680643,0.34731835196092603
3,56381308,56381533,0.11412823281721901,0.100976456918696
5,31232487,31232691,0.170340272929357,0.10215652984243101
4,156275176,156275391,0.52277467498619,0.17539157736878
7,1216741,1216959,0.15604138572726098,0.10001189465815401
13,54356612,54356829,0.116220321526525,0.10005774626456199
9,100955387,100955610,0.12175070937140402,0.107958161465303
13,27546362,27546568,0.6861993800936981,0.273935683109857
6,32764864,32765092,0.17351484119927696,0.104792221144303
3,83572736,83572944,0.106389083773396,0.105738931869085
10,4555100,4555312,0.8660603628517769,0.291722940840181
5,133922958,133923182,0.843415560272212,0.439776701190396
22,18558900,18559101,0.38084707886553204,0.12085020496172401
2,233386851,233387071,0.141813578497648,0.10015153789831
12,103163428,103163603,0.41482503876034704,0.17960138400935396
15,31727572,31727780,0.48117613696869604,0.16854105277888
4,129301101,129301308,0.8259289683968181,0.3905695793518811
9,139736806,139737005,0.137495408714947,0.128341728029647
9,136060463,136060656,0.114209420274997,0.16961423178944401
14,24423284,24423528,0.114799141734768,0.10871429517616302
11,7119558,7119749,0.18750042356955104,0.100130074996154
1,25945617,25945845,0.36900192808821997,0.248929278603745
7,38438415,38438617,0.144123545895968,0.10237145573272802
3,48673204,48673419,0.10286048470811501,0.187565454174589
11,125931614,125931823,0.286361716002465,0.14415375338269198
12,551507,551711,0.7228013412320501,0.37635363183877296
21,41492971,41493175,0.134811140678738,0.120798147256087
10,5132141,5132351,0.297719920038273,0.10607176261589699
11,87965142,87965344,0.6390344921383921,0.221874247747313
6,69678021,69678254,0.168598972929616,0.101277949078294
1,110041009,110041197,0.8181049260573141,0.47026775354630795
11,45201705,45201918,0.12133994141336302,0.13229546586496002
16,75032423,75032651,0.110689043805031,0.12165259915773802
12,130498572,130498795,0.251850141471993,0.105119483381666
22,37825093,37825310,0.33607139519229806,0.23227898325631
14,34529501,34529691,0.628991288845395,0.402976282509367
12,120097189,120097406,0.29684396478915004,0.18294724109515
18,48311208,48311414,0.17154000900528302,0.11152187103542999
16,53583946,53584139,0.175053325444321,0.10910282295161301
15,74782216,74782438,0.6405267705275711,0.294608251131684
11,1567878,1568128,0.102548845436143,0.12652032176796799
8,71751957,71752171,0.161008314255659,0.106254308521075
1,53166645,53166841,0.876761300085395,0.32729319403418
1,26602080,26602317,0.920836215832948,0.43405714592885
1,48667908,48668132,0.26860217852019896,0.11842980513611899
8,37853857,37854083,0.464193484012682,0.24681009540760604
17,58498645,58499154,0.21684390384380703,0.100260380283289
15,45459637,45459885,0.113374569602623,0.101066199991864
11,74640851,74641078,0.766054081337941,0.278008040748285
11,74281661,74281873,0.427243944387693,0.21245044573820399
3,27353675,27353856,0.6490377471554101,0.273466042153728
17,7039654,7039871,0.142518643456406,0.10591308435793198
22,36907109,36907313,0.892826468464755,0.371560411270852
7,8335795,8335992,0.74879194966725,0.281046928322784
20,35548218,35548438,0.6966694659367161,0.354170730466275
2,58133359,58133564,0.521128730913306,0.21547890241133605
20,6123128,6123294,0.22726139590605396,0.106287110558325
12,117393582,117393776,0.9248193722396291,0.380734639098794
8,70576066,70576264,0.11495869573985999,0.14473029781063299
12,55052527,55052733,0.37363890241826503,0.153338547144653
6,154665188,154665388,0.721413837087348,0.294041725382225
15,29267971,29268186,0.672656217146837,0.35821497720428797
1,86981385,86981587,0.5285325433658979,0.19103654180601398
14,77925552,77925775,0.109209196340475,0.36234650128773294
9,32581616,32581821,0.29328380827071004,0.10453867946514599
19,18577887,18578093,0.573271093507179,0.360644640145452
11,111154057,111154262,0.23948934722995496,0.107870763988152
17,72957745,72957979,0.439033907332692,0.186281222284285
13,101225376,101225568,0.68509667733739,0.26700288394146
2,236674946,236675138,0.181397374502322,0.10923116347413901
19,35644675,35644886,0.466220863589284,0.134409031956264
3,65718089,65718289,0.8760461860547709,0.371313535320026
23,153601930,153602185,0.262622579514189,0.165275802436302
8,140353210,140353404,0.139986299808276,0.126526656924909
18,63605894,63606105,0.703550605334458,0.24542083088005603
11,119350490,119350701,0.7992614912855959,0.32922701868592497
1,152423837,152424041,0.190583220480268,0.106153355082272
12,97798403,97798628,0.13884367674304002,0.12878776575372
12,113750403,113750598,0.7114449120437499,0.370202530635393
13,95948877,95949087,0.902871788321145,0.34849493417986893
23,30989955,30990142,0.35289672438723996,0.131359474717399
17,38473677,38473890,0.431104294450917,0.237818243652525
1,157933491,157933719,0.11030204643017198,0.1087742417115
1,207085936,207086130,0.177020076833167,0.100076584761612
1,94801492,94801738,0.46721742352866097,0.23743800177050897
12,70970882,70971078,0.30045275858924897,0.11220177844259299
12,48231459,48231670,0.423810587029894,0.22837758664164398
9,104227705,104227900,0.311581553023274,0.100730022054512
7,127228982,127229165,0.147344848865987,0.151818449163767
17,25981766,25982002,0.325700502423935,0.19842298370472
6,150921954,150922163,0.173996295453508,0.157207458440513
6,160030100,160030309,0.445327555987034,0.135546685103495
4,11722014,11722210,0.26103158458943604,0.12988539240593
10,59825098,59825294,0.24273809445320602,0.116645828417525
1,165373207,165373413,0.40442595370498796,0.127472549134457
11,14991460,14991655,0.21180693081497698,0.136374170427685
5,125171374,125171556,0.6910273222238101,0.294151079889723
13,52701972,52702172,0.201762927004877,0.16943836801872902
13,100094615,100094817,0.7138936388491429,0.21116920720321103
2,121493334,121493550,0.108401730236776,0.10203360502174198
1,182753785,182754001,0.259104324304876,0.10202088321616999
4,126234672,126234898,0.157411296082793,0.1071378894007
5,68710715,68710907,0.905379205018525,0.529525594346693
16,55657287,55657497,0.40911231524634206,0.11937289502359
13,103244324,103244553,0.11197644959384599,0.10349535154449001
16,24053434,24053657,0.16717723553650599,0.10094295017589901
1,97311109,97311319,0.723691623161745,0.24440760813910298
4,6676499,6676705,0.10650117890166699,0.15225213373105098
11,114133517,114133724,0.303745578210641,0.11916374054505699
12,25540466,25540682,0.140953142557258,0.10190759155352698
2,69534143,69534407,0.14076449171420496,0.100354529987862
2,30929962,30930173,0.34649157117484597,0.128590866084312
7,48915016,48915214,0.103093035083143,0.28651536692485197
12,10484333,10484558,0.578333776160703,0.23333265178301502
8,127522614,127522826,0.463362524751974,0.15338763506144598
6,52027815,52028031,0.102087261169444,0.12040831661112199
8,49891605,49891804,0.109823615032987,0.129378472042462
5,16160920,16161128,0.17874483761242102,0.101108279569392
3,24279601,24279809,0.146403917113539,0.10264298922908802
14,21131212,21131430,0.117198378246825,0.14213748579506
1,233161028,233161237,0.880223096200435,0.393139061639311
19,4140417,4140640,0.29574183302704604,0.103360973342619
9,1429430,1429660,0.15100996091827598,0.110502000097867
2,65949240,65949441,0.25798234373966,0.10175178446338301
12,113338197,113338389,0.553827972912609,0.242755243586216
18,71958441,71958657,0.9320246083479979,0.34220480672685
7,112799880,112800102,0.48738323459634403,0.167606412398617
12,54833489,54833680,0.616260372684816,0.292181438848635
9,96725310,96725547,0.16587861350869101,0.14842832757878
15,55401176,55401374,0.186121394367383,0.10743517358430699
15,89901863,89902410,0.12498663515024401,0.10832481075137598
6,76077877,76078093,0.640202999083766,0.301836232063109
9,90293670,90293888,0.32302741415483194,0.131596793786615
2,16706614,16706824,0.10546576155517999,0.10299213122253802
1,152114535,152114740,0.12132594913966699,0.102869264565483
9,128320801,128321004,0.9145134935672629,0.399002468131419
11,2173264,2173489,0.198151933713145,0.11635927518420501
23,41113010,41113237,0.14458621775764902,0.10018014376528
20,49598051,49598269,0.675142760099319,0.312255639075337
9,137977987,137978181,0.28339526141780397,0.102973364894449
6,56224106,56224312,0.437332973876159,0.211780196221728
18,39325492,39325708,0.17663053586324498,0.102586647292555
14,62361278,62361500,0.322054948296591,0.147643600928896
7,42016777,42016991,0.141767463341785,0.110339048460736
14,92923118,92923320,0.514924759362036,0.21733819077422303
18,24201484,24201697,0.17251964338300302,0.101421452346987
9,122724149,122724350,0.239043716994844,0.11565746943228598
14,92378011,92378220,0.511198314003572,0.22883585289917
7,142193420,142193637,0.545707022275411,0.296304106070645
20,51774657,51774884,0.31394505902606,0.12207442132539399
10,130829873,130830095,0.10084242828198599,0.101007033828074
23,150528799,150529046,0.506093094429564,0.233590270543519
9,86788083,86788308,0.5433696804984289,0.21747567614617802
1,60165013,60165215,0.5715253494144449,0.28208861867641805
11,78357710,78357954,0.14360380803038,0.110300920986361
1,37019485,37019717,0.122947291029035,0.111605621321979
2,80162953,80163167,0.11834925822758999,0.10396383007567801
12,57233745,57233962,0.288097198581115,0.111300418901342
8,4854621,4854818,0.11788850804217899,0.119526597455166
2,158354204,158354418,0.530267561253675,0.20364738058448104
17,40374231,40374446,0.83029394949076,0.443115185238652
1,237970144,237970353,0.385476157521551,0.111928914428337
12,2692248,2692476,0.131359063220055,0.11152775457451301
2,220035952,220036144,0.678442235363981,0.342885506165974
14,56958114,56958334,0.103618832381467,0.134470906219752
5,58470149,58470361,0.747137249871612,0.284625484467114
6,129573333,129573552,0.52049652239905,0.26257689178248605
4,174179002,174179221,0.749902912306533,0.30542864291495503
13,102594474,102594687,0.405168901219233,0.10456986024442098
3,70599964,70600188,0.290814265475424,0.10031593937114999
12,122607821,122608036,0.167617494087303,0.102618399906662
8,104385499,104385737,0.901108668593521,0.378937548492298
1,208418657,208418873,0.209308127739036,0.10277811143268598
10,79516302,79516528,0.29207815872334103,0.180778297625697
10,70982039,70982285,0.7336607221580671,0.399105040198142
2,233006862,233007063,0.882351422525405,0.388660834494021
1,246859836,246860055,0.334877349278673,0.331197769098594
11,13231972,13232167,0.6574050806049089,0.300675776727791
9,15143000,15143214,0.317330841439232,0.101417653587016
8,133501888,133502092,0.10012670608139598,0.11602469802779401
2,175411731,175411936,0.40201118123292995,0.15547902368481303
1,179783953,179784201,0.12188433778807599,0.105028832504576
10,129976702,129976899,0.261868680494959,0.14439733331074803
3,1123795,1123979,0.34013730903488004,0.106307653960872
1,107973370,107973548,0.152535342374241,0.10391871423377902
17,64711902,64712117,0.526278919491338,0.27224571417090604
19,1605880,1606088,0.11172452105183199,0.10019570934775698
9,23492199,23492431,0.177713617256625,0.10443958274862099
3,674351,674563,0.1671119005665,0.10053472783559499
7,148906738,148906954,0.76952840343219,0.366608298994359
8,144129713,144129943,0.14828969183395402,0.104975082398024
8,109735218,109735454,0.286493688814907,0.141191205758342
3,173246961,173247161,0.429495042701748,0.190397992544811
5,142092702,142093268,0.22317666528516397,0.10599724718235198
11,6776655,6776868,0.20217627068752103,0.102232970776097
11,13977498,13977727,0.16163386256443601,0.10285779629108399
11,14322339,14322542,0.785929495612193,0.35095725451105
15,69022837,69023045,0.46499096800022605,0.18087300317077695
7,42019435,42019660,0.314623082122061,0.13517657770985303
13,30982458,30982668,0.11903693829692999,0.109934807467513
8,120886739,120886957,0.220969291014182,0.16170171084174698
5,140419848,140420066,0.160509663883702,0.10064596320620699
2,202969080,202969282,0.8204026227760501,0.40390992219021404
8,127822224,127822428,0.17491059210609697,0.12688298079502902
4,10539675,10539904,0.10227688367466001,0.105600417335302
16,8223210,8223431,0.26081521805296204,0.100923198191026
6,47015360,47015594,0.24696856730790998,0.104881699123627
7,84671010,84671220,0.7538473394920892,0.30579320525453196
12,107958877,107959076,0.13204796070584598,0.10447235533189099
6,15464599,15464798,0.7719943541851221,0.348841152667599
4,168998251,168998465,0.734481380034447,0.27487450626786397
7,34863348,34863564,0.5696685839064429,0.185342043326567
19,36489993,36490222,0.9075882389535379,0.451018499010625
8,82147590,82147788,0.49841686757275605,0.12341601633429801
7,137846343,137846545,0.520722503194569,0.221015788031261
20,5509629,5509833,0.20997874376670103,0.128179327645586
16,21168113,21168321,0.5971269636350099,0.25487574405792
3,39002556,39002771,0.260800773230048,0.100550626333309
1,150895039,150895245,0.644689847358108,0.255279700233527
9,140196978,140197222,0.118412080544871,0.19221202511346602
11,111435943,111436138,0.6814353330617628,0.315636365023818
15,93064833,93065055,0.320849875734758,0.182705873342215
3,131929652,131929879,0.26044974895059103,0.10373368878582301
17,7961073,7961276,0.297397235509325,0.126987334680365
22,23301429,23301684,0.173453955901275,0.10108680524923701
1,95507202,95507408,0.8181459188469058,0.31674789432753997
19,56182974,56183201,0.598312732879006,0.33301762937759305
5,1167880,1168071,0.111982634055678,0.15946008165079098
